room_id,name,title,price,rating_value,rating_reviewCount,bed_info,image_urls,latitude,longitude
1398529609787260200,Apartamento para COP-30,Apartamento ⋅ Belém,3440.65,0.0,0,1 quarto; 1 cama,https://a0.muscache.com/im/pictures/miso/Hosting-1398529609787260177/original/1c42c1d0-2a45-4609-9fbb-3d30b42b7383.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1398529609787260177/original/175980c8-f20c-4992-a72d-f7f8bc4574ed.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1398529609787260177/original/8f4c1dbc-5c8f-45d5-9ff9-65626e33284d.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1398529609787260177/original/2822802d-119b-4cb9-963c-357df1aa64fc.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1398529609787260177/original/7cf2ab1f-0acf-4b09-8d7d-18e665ad928b.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1398529609787260177/original/b4c4c727-bec1-40a3-a868-4085ed804979.jpeg,-1.4602673680716423,-48.48232701612526
1340520172542942700,Conforto e PraticidadeA 10 Minutos da COP30,Apartamento ⋅ Belém,3786.43,0.0,0,2 quartos; 2 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1340520172542942652/original/ff2ffaab-5d9c-4413-8cac-b04f867c8346.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1340520172542942652/original/26731626-4f65-4061-8930-396a5bf497ee.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1340520172542942652/original/70b38808-95a3-4339-ae7b-f51656fd6381.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1340520172542942652/original/fa3a9c88-cacd-4389-9701-63cda9078d0b.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1340520172542942652/original/8a6c6713-4740-4502-b335-dba9af9c429f.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1340520172542942652/original/b8791662-1b0a-4553-b4bf-5abec4525470.jpeg,-1.4008,-48.4911
1493629228216140800,Aluguel apart. completo - COP30,Apartamento ⋅ Belém,3389.4,0.0,0,2 quartos; 3 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/602c01fe-ce30-410b-8000-f6e526de402a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/0ad42163-19e6-4d07-a3d0-2b72a004c8ae.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/edc62848-35c8-4378-9921-a6b2cb72a4e0.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/40a97a3d-90f7-4cf0-b877-e1b14cd267a0.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/f0833df2-4d52-499a-b44d-34988a67b1a8.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/3f971f96-5f9f-448c-965f-e13fc2ec85fc.jpeg,-1.4486,-48.4788
1471863512048571400,Conforto e segurança em Belém,Apartamento ⋅ Belém,3093.32,0.0,0,3 quartos; 3 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1471863512048571508/original/9d73a195-1acc-4851-8d90-83dd4bd932bf.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1471863512048571508/original/798406dc-2473-4890-aaa5-3deaf4a1cd4d.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1471863512048571508/original/eda77608-67e8-4311-b94a-dee8b078f767.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1471863512048571508/original/cd18171f-1251-45b5-b863-d52d80b912e1.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1471863512048571508/original/628dc94e-a99b-4a83-bae3-c6ede1d5a981.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1471863512048571508/original/11b2e616-a3ec-4fe7-b1d5-cc06fdb6553a.jpeg,-1.4276039866528365,-48.46925833834081
1493629228216140800,Aluguel apart. completo - COP30,Apartamento ⋅ Nazaré,3389.4,0.0,0,2 quartos; 3 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/602c01fe-ce30-410b-8000-f6e526de402a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/0ad42163-19e6-4d07-a3d0-2b72a004c8ae.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/edc62848-35c8-4378-9921-a6b2cb72a4e0.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/40a97a3d-90f7-4cf0-b877-e1b14cd267a0.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/f0833df2-4d52-499a-b44d-34988a67b1a8.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1493629228216140831/original/3f971f96-5f9f-448c-965f-e13fc2ec85fc.jpeg,-1.4486,-48.4788
1531162256018147000,Apto confortável e estratégico para COP 30,Apartamento ⋅ Belém,1689.84,0.0,0,2 quartos; 5 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1531162256018147182/original/f1f3b59f-7f83-4622-ab6d-da50c83774a4.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1531162256018147182/original/bab7415d-9bbf-4fc8-8ca5-5c38fb9bbb37.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1531162256018147182/original/04126a39-c9a6-4588-99d8-19f0392c17c0.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1531162256018147182/original/4b7439d5-9e84-4a86-a30c-a6423dc97865.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1531162256018147182/original/755db7f5-5dac-4ec2-9fe7-8a2e02851c34.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1531162256018147182/original/35b5460e-5135-4a35-9cc6-b444452f091b.jpeg,-1.4162,-48.4777
1331839363627456500,Apartamento exclusivo para COP30,Apartamento ⋅ Marco,2270.94,0.0,0,2 quartos; 3 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1331826549372758132/original/e5c50fff-70f0-43a5-ae60-0f86fdfbb951.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1331826549372758132/original/af604450-4771-4a73-a5f0-75c658eb2d4c.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1331839363627456490/original/ebc219e8-631b-4470-9ce3-73b49424edb3.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1331826549372758132/original/e8d848e7-a12a-45bd-b9fd-cd6b8c4e0fb8.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1331826549372758132/original/c3eeb735-0863-4f96-ae5d-a2b703d1790c.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1331826549372758132/original/b819a19f-19f7-4a5c-bfa1-8264f557d519.jpeg,-1.4402793665822373,-48.46439311717798
563066139228405950,térreo - ganhe tempo na melhor opção para turistar,Quarto em Batista Campos,1232.47,5.0,39,2 camas de solteiro,https://a0.muscache.com/im/pictures/hosting/Hosting-563066139228405923/original/9ea8fac1-69cb-4b81-8fc0-9c6f5eb9c1ab.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-563066139228405923/original/3396e2a9-49e2-4f56-b508-8758e3880e66.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-563066139228405923/original/63a50987-605e-4e5a-b0ef-2195bd280558.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-563066139228405923/original/33ec4e92-20be-433a-846c-9aae62768503.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-563066139228405923/original/be261b08-6adf-4329-b950-9ace4c27d3d9.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-563066139228405923/original/c4502e12-bce2-4980-9446-99b071465a08.jpeg,-1.4605,-48.4956
1487724416506942500,Alugo Apartamento para COP 30,Apartamento ⋅ Marambaia,5605.46,0.0,0,2 quartos; 3 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1487724416506942353/original/4309866c-eaad-4680-8577-777f342d1e99.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1487724416506942353/original/2e629d53-9690-4df3-aa12-e511d8a0f410.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1487724416506942353/original/1b6e16f7-0a98-4135-b155-494225111532.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1487724416506942353/original/2d0507c1-6f90-4ab9-a234-5c2c7a30ca17.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ4NzcyNDQxNjUwNjk0MjM1Mw==/original/4e07812d-32e2-4e3f-abee-9bf6f6f07d0a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ4NzcyNDQxNjUwNjk0MjM1Mw==/original/d13f6b6f-8c2e-4c4e-9810-cbffc649e748.jpeg,-1.4036,-48.4527
1478893600837452500,Apto aconchegante e moderno,Apartamento ⋅ São Brás,3979.79,0.0,0,2 quartos; 2 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1478893600837452615/original/b30fd551-04cf-42f1-8e05-dde0aeddb20b.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1478893600837452615/original/a5e8e17b-581a-4eaa-bdb2-50288e3f4b8a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1478893600837452615/original/9fac4035-678b-48e1-802d-0869746ab08d.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1478893600837452615/original/c7ec3719-8a1b-48a2-a61e-1ceaf82a66e9.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1478893600837452615/original/0f965374-180f-4aa6-bbc9-2d39d7a339f8.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1478893600837452615/original/ca8cee84-d1c1-455e-86b4-28ca36a4acc3.jpeg,-1.4474371836160609,-48.46888234426164
1527582778387314000,Casa alto padrão para alugar COP 30,Casa ⋅ Belém,6847.06,0.0,0,4 quartos; 4 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1527582778387313995/original/dbe97ff1-0fa7-4bff-a72d-fd57f82ed98b.png; https://a0.muscache.com/im/pictures/miso/Hosting-1527582778387313995/original/c708b5be-dab3-4761-ad6e-666d4bc22786.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1527582778387313995/original/85af5a8e-d48e-40b5-af6f-0087bd35dde2.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1527582778387313995/original/d8155841-f12f-48e7-b6bd-62370c2ce6fa.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1527582778387313995/original/8ca270b8-7de7-493b-854d-cd43126a8cc3.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1527582778387313995/original/8b7b0ef8-6b2c-4654-a424-734ce229bf30.jpeg,-1.4237,-48.4647
1486976449320671000,Aconchegante apto COP30 no Marco,Apartamento ⋅ Marco,3492.0,0.0,0,2 quartos; 2 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1486976449320671049/original/4d03764e-4064-4f43-98c7-06ebed5c4b5d.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1486976449320671049/original/a3fa8e7b-dc30-4640-b0c0-043d034a6d8e.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1486976449320671049/original/4563436a-a931-4981-be4d-915561c9dbaa.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1486976449320671049/original/f6e3f64a-dda3-4e4a-80a3-471b6d1ab703.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1486976449320671049/original/8c3bbe7b-a03b-4845-b637-66bf55fc10ca.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1486976449320671049/original/1a40f0b6-362d-4e53-8c96-75d75a82e7d0.jpeg,-1.4406,-48.4643
1525446670089128400,Apartamento COP 30 (próximo aos eventos),Apartamento ⋅ Belém,4451.77,0.0,0,2 quartos; 3 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1525446670089128373/original/5644569f-41e4-4640-bb7a-6ff0733d5dd9.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1525446670089128373/original/7980f38c-51f9-4ad2-a0da-563295ae68af.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1525446670089128373/original/b22d24fa-3171-4d81-9a4d-c688eef01734.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1525446670089128373/original/03f36908-64f9-4797-a9d2-5c6d87e1f8ce.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1525446670089128373/original/4fa67f3a-9cff-43e9-919d-5066c10a2d36.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1525446670089128373/original/0297ec89-6d48-448e-b78d-cbae618504f6.jpeg,-1.4434,-48.4651
1343100352743731000,Apartamento de luxo em Belém,Apartamento ⋅ Umarizal,6777.92,0.0,0,4 quartos; 7 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1343100352743730953/original/decf9f36-7606-488d-88a7-c4a7dc3884f4.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1343100352743730953/original/c2e5d3a3-002d-4f5f-a242-e0e9494067d3.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1343100352743730953/original/fe1ee675-6ce4-4686-adf9-9488c20afa34.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1343100352743730953/original/21fcbf0f-2e3a-4e3c-a7f3-c00ae789a69d.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1343100352743730953/original/9e06045b-95f9-41dd-99ac-6c650604ae06.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1343100352743730953/original/bae8e954-0c36-4d83-9b9a-9619e76320bd.jpeg,-1.438586896158572,-48.48629933300568
1295311902434566700,Royal Crown Duplex Umarizal,Apartamento ⋅ Nazaré,3415.84,4.89,19,1 quarto; 1 cama queen,https://a0.muscache.com/im/pictures/hosting/Hosting-1295311902434566746/original/af7ecf08-c6df-4dac-b3ed-14b7694ca909.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1295311902434566746/original/42d618f2-763f-4a0a-97e1-8b5243dbcb89.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1295311902434566746/original/7bdc85dd-5b3d-4721-b850-82a89a3bd84b.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1295311902434566746/original/07361589-c602-4cf5-95a2-3503f5df5845.jpeg; https://a0.muscache.com/im/pictures/prohost-api/Hosting-1142774353757967110/original/7b7ed96f-be2a-4c40-9c1d-442f7483c821.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1295311902434566746/original/ffc12561-e709-4295-be1a-1e12ad7fe8c9.jpeg,-1.44829,-48.48529
1284250457563217400,Bayview Royal Umarizal,Apartamento ⋅ Umarizal,3415.84,4.84,31,1 quarto; 1 cama queen,https://a0.muscache.com/im/pictures/hosting/Hosting-1284250457563217488/original/1105cafe-6e1b-41d2-8de3-a0e7744d48f6.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1284250457563217488/original/7de26543-ce40-4044-80cd-27d0c374a75a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1284250457563217488/original/0bbed825-f588-4a07-b6f6-767ddef84f36.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1284250457563217488/original/019c9024-ba78-4603-a6a0-64de071313a3.jpeg; https://a0.muscache.com/im/pictures/prohost-api/Hosting-1126905427841286968/original/39474d5d-cb2f-4b2c-8f5b-292dd60c70b2.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1126905427841286968/original/b2db2693-b1aa-4ef9-8ac0-82f63e009d71.jpeg,-1.4401,-48.4915
1142774353757967100,Royal Duplex Umarizal,Apartamento ⋅ Nazaré,3415.84,4.87,47,1 quarto; 1 cama queen,https://a0.muscache.com/im/pictures/hosting/Hosting-1142774353757967110/original/6996dfd9-a920-4089-87e2-2291cb7c73bd.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1142774353757967110/original/ab8da5b7-6b59-41a8-b359-2439c08f3644.jpeg; https://a0.muscache.com/im/pictures/prohost-api/Hosting-1142774353757967110/original/6a1fccbe-d830-459c-a9ad-e1d968ea347e.jpeg; https://a0.muscache.com/im/pictures/prohost-api/Hosting-1142774353757967110/original/e0e8738b-0dad-49bd-9b7f-d5acc5234eed.jpeg; https://a0.muscache.com/im/pictures/prohost-api/Hosting-1142774353757967110/original/72bd686b-418b-4dec-bdab-003123f3eeb1.jpeg; https://a0.muscache.com/im/pictures/prohost-api/Hosting-1142774353757967110/original/18e45fd5-55f8-4217-8730-182c91c958c9.jpeg,-1.4476,-48.4849
1460862521429360400,Apartamento de luxo para COP30,Apartamento ⋅ Umarizal,5820.0,0.0,0,3 quartos; 3 camas queen,https://a0.muscache.com/im/pictures/hosting/Hosting-1460862521429360269/original/80b4f27c-ccca-41c2-9245-6355f611d73c.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1460862521429360269/original/54e65db1-071c-42b7-9924-92e2587f3a19.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1460862521429360269/original/1a7e1bbf-f420-423b-9578-54188c00c4e7.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1460862521429360269/original/4154a0fa-445f-4242-a215-cfe64e89a593.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1460862521429360269/original/779229fe-2637-497e-96f0-123d6ff4b442.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1460862521429360269/original/00b0ce1c-d585-4a17-a1fa-c98fcb64d19f.jpeg,-1.4435198529068058,-48.481179267647235
1191931191073626000,Apartamento mobiliado com área de lazer completa,Apartamento ⋅ Batista Campos,2289.16,4.89,19,1 quarto; 1 cama,https://a0.muscache.com/im/pictures/miso/Hosting-1191931191073626061/original/bdc1851f-95c5-4abf-904f-26583c1d3a75.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1191931191073626061/original/36375048-a44b-49ce-8bf9-ed58370cb16a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1191931191073626061/original/fb195940-8a0f-4ef3-a51f-eb45e0986f02.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1191931191073626061/original/d1db7c16-110e-49a2-82bd-edf49a7e9280.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1191931191073626061/original/675d4c90-5fe0-4994-8558-d6dd6135ec67.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1191931191073626061/original/6b058d54-af53-4c7b-b73e-f42efa2e06bd.jpeg,-1.4646,-48.491
1354492403112037000,Recanto da Laura - Conforto e Estilo,Apartamento ⋅ São Brás,2868.5,5.0,6,2 quartos; 3 camas,https://a0.muscache.com/im/pictures/miso/Hosting-1354492403112037164/original/69d64dec-00f6-4b69-bd5b-68a7bfe48e95.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1354492403112037164/original/5eae87bb-a3f7-4236-a848-2a1e5908bdad.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1354492403112037164/original/91783bdf-44ca-4e48-a3c8-d770158e21f4.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1354492403112037164/original/dd236db6-48a0-4077-82bd-f85317fdd934.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1354492403112037164/original/395b4f0f-c1c7-4616-914e-d05d4fba143b.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1354492403112037164/original/2316701c-80db-448d-bab6-de7b2b7676a4.jpeg,-1.4457660947208288,-48.47102919739165
1513436486992555800,Aluguel de Apartamento Aconchegante – Bairro Nobre,Apartamento ⋅ Umarizal,6389.64,0.0,0,2 quartos; 3 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1513415657528840765/original/f662703e-dc29-4360-b129-59bdf3979e45.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1513415657528840765/original/ad1e4059-427c-4e1b-846c-f81d082b00ea.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1513415657528840765/original/2df2fe11-e065-4a6f-8a29-41104a82e350.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1513415657528840765/original/cdc8583d-f5a7-4d35-a7f8-89d0f795f20b.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1513415657528840765/original/93cfbc53-ff8b-4c90-ad02-754b5d36166a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1513415657528840765/original/63d55c38-f91f-48c5-ae83-196eabc80465.jpeg,-1.4364141386124958,-48.48784903170121
1514444515297411000,Apartamento Premium na COP 30 (Estadia Premium),Apartamento ⋅ Belém,6276.47,0.0,0,2 quartos; 2 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1514444515297411123/original/2d74239c-422a-4788-a7bf-96c0265488ae.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1514444515297411123/original/4b826176-b894-4920-8eb6-233b55e25f63.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1514444515297411123/original/5d0ba238-370a-4cd7-93fd-cee79c665da7.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1514444515297411123/original/931097b1-52b6-4dc6-8828-ebd2abf93af3.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1514444515297411123/original/b0405a0c-5de8-4f93-a63a-667c1b1040bf.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1514444515297411123/original/fa291591-ecfd-4afd-8bea-035278f57975.jpeg,-1.4359,-48.4605
1516193774975310600,Loft Batista Campos 30 COP,Apartamento ⋅ Belém,2390.77,0.0,0,1 quarto; 1 cama,https://a0.muscache.com/im/pictures/hosting/Hosting-1516193774975310601/original/0ea79d84-e19a-40a6-80a5-95b690a888ba.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1516193774975310601/original/f0c25c96-b6c8-41e6-a211-52d17e9b859f.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1516193774975310601/original/ba410e06-13ac-4a8a-94d2-b36c91f99613.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1516193774975310601/original/6f1b8857-416d-4402-8afe-d42b9baf96fb.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1516193774975310601/original/81dade61-99e2-400b-bf05-46e34d335553.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1516193774975310601/original/faf438a9-6a22-42cc-ac55-df87dd7767f1.jpeg,-1.4644,-48.4877
1521999567744937700,"Apart. mobiliado Ed Rivoli Residence, Belém COP 30",Apartamento ⋅ Belém,5578.83,0.0,0,2 quartos; 4 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1521999567744937755/original/0334d046-6c19-4186-8651-32bcc24c8f6f.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1521999567744937755/original/4e7f5b55-7024-42da-90e1-d54cbb582a8a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1521999567744937755/original/1a43a59e-8ec7-409a-951f-492e565cf13a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1521999567744937755/original/81429bf6-834b-4e62-a2b6-ab9392acf9ff.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1521999567744937755/original/b3ec692e-a91e-498a-99ae-0d0abdfdcaec.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1521999567744937755/original/eccd0499-be29-46ab-ba6f-4dfc5d112dab.jpeg,-1.4637,-48.4987
1256474091273618200,Sunset Royal Loft — Belém — Marco,Apartamento ⋅ São Brás,3412.73,4.87,39,1 quarto; 1 cama de casal,https://a0.muscache.com/im/pictures/hosting/Hosting-1256474091273618164/original/154c76cf-5b53-498a-a657-8e65f4f92768.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1256474091273618164/original/6868f432-970a-41a2-b5a6-e832a2e2702b.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1256474091273618164/original/d1e68aec-ba5b-4e0d-9466-91140968c0ea.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1256474091273618164/original/a0ab4a31-96c9-4dac-b690-76d3618214fc.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1256474091273618164/original/a3e62392-4786-4375-94c2-895c1bc39dd9.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1256474091273618164/original/2c415964-e4eb-41eb-abb4-33bc45687104.jpeg,-1.4466,-48.47
1530004101413223700,"Apto Charmoso a 2,9km da sede da Cop 30",Apartamento ⋅ Belém,4563.64,0.0,0,3 quartos; 2 camas queen,https://a0.muscache.com/im/pictures/hosting/Hosting-1530004101413223633/original/87c87fb9-c296-4f75-bc9d-d0bea7c346f0.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1530004101413223633/original/e48f4bdf-b079-452b-b7d3-913fd5c63d5a.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1530004101413223633/original/1e9a5968-3b9d-41c0-ae51-0200ac339e58.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1530004101413223633/original/a718f888-1b66-4938-8611-a6a071079747.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1530004101413223633/original/bd0626e5-4f62-4252-a87e-2c04350ae4cf.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1530004101413223633/original/14f95937-ad60-491e-b9f7-cdc380a42e9a.jpeg,-1.43452,-48.45832
1448034830711793000,Suítes modernas com vista para floresta,Lugar para ficar em Marambaia,4585.46,0.0,0,2 quartos; 3 camas,https://a0.muscache.com/im/pictures/miso/Hosting-1448034830711792827/original/74ca9fd3-b3b2-4d37-8b16-c7ea45cbd11a.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1448034830711792827/original/e7b1bdd7-3366-4815-a04d-69fe1277f32e.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1448034830711792827/original/4e147a60-7e0c-479c-8fc4-456d26c2fd7d.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1448034830711792827/original/12293445-b772-4e81-a418-0d1e2db2fdc2.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1448034830711792827/original/503d03d4-b17a-481d-b9b6-85ff6038c419.jpeg; https://a0.muscache.com/im/pictures/miso/Hosting-1448034830711792827/original/fd381c4a-acba-4907-bddf-67f746e9cc2e.jpeg,-1.3995,-48.4642
1496473729617980000,Acomodação COP30,Apartamento ⋅ Val-de-Cães,6410.54,0.0,0,2 quartos; 2 camas,https://a0.muscache.com/im/pictures/hosting/Hosting-1496473729617979857/original/58b89d8f-79f4-4251-9806-fcb558db5986.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1496473729617979857/original/c24414be-9017-49e2-9490-2a41f621cb6c.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1496473729617979857/original/968113c1-e6a8-4340-9e6c-cbb78899abee.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1496473729617979857/original/ed780e15-48a9-45ce-8b0b-088fd08d6e17.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1496473729617979857/original/ac2e96be-9d5d-44fd-83da-6b2e2ba9cd91.jpeg; https://a0.muscache.com/im/pictures/hosting/Hosting-1496473729617979857/original/9aa1e6ba-d03b-40cb-a522-d8f894addc7b.jpeg,-1.3913,-48.4695
